original_index,image_url,method,augmented_text,category_2,category_3,selling_price
177,https://rukminim1.flixcart.com/image/300/300/k1l1ea80/tablet/m/4/k/apple-mw6e2hn-a-original-imafh4hgz3xcygmf.jpeg?q=90,category_prefix,Tablets > Apple Ipads: APPLE iPad (7th Gen) 32 GB ROM 10.2 inch with Wi-Fi+4G,Tablets,Apple Ipads,29999.0
177,https://rukminim1.flixcart.com/image/300/300/k1l1ea80/tablet/m/4/k/apple-mw6e2hn-a-original-imafh4hgz3xcygmf.jpeg?q=90,keyword_drop,APPLE iPad Gen) GB ROM 10.2 inch Wi-Fi+4G,Tablets,Apple Ipads,29999.0
177,https://rukminim1.flixcart.com/image/300/300/k1l1ea80/tablet/m/4/k/apple-mw6e2hn-a-original-imafh4hgz3xcygmf.jpeg?q=90,title_clean,APPLE iPad (7th Gen) 32 GB ROM 10.2 inch with Wi-Fi+4G,Tablets,Apple Ipads,29999.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,description_snippet,"The product is made up using VINYL & PVC sheets. It is dustproof, water-resistant, and has high-quality pixels for use as a laptop skin sticker.",Computer Accessories,Laptop Skins and Decals,217.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,price_context,affordable NoWorries Motivational laptop sticker Bubble free under ₹217,Computer Accessories,Laptop Skins and Decals,217.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,highlights_fusion,NoWorries Motivational laptop sticker Bubble Laptop Size 15.6 Customizable Size Material VINYL Theme Illustrations Typography Graffiti Patterns,Computer Accessories,Laptop Skins and Decals,217.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,category_prefix,Computer Accessories > Laptop Skins and Decals: NoWorries Motivational laptop sticker-Bubble free- 15.6/14inch laptop skin Size-11x16inch VINYL Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,217.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,keyword_drop,NoWorries Motivational sticker-Bubble 15.6/14inch skin Size-11x16inch Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,217.0
178,https://rukminim1.flixcart.com/image/612/612/l02r1jk0/laptop-skin-decal/i/o/o/motivational-laptop-sticker-bubble-free-15-6-14inch-laptop-skin-original-imagbyffrvymqage.jpeg?q=70,title_clean,NoWorries Motivational laptop sticker-Bubble free- 15.6/14inch laptop skin Size-11x16inch VINYL Laptop Decal 15.6,Computer Accessories,Laptop Skins and Decals,217.0
179,https://rukminim1.flixcart.com/image/300/300/ktop5e80/tablet/6/o/s/mk2p3hn-a-apple-original-imag6yy8deumbvxz.jpeg?q=90,description_snippet,APPLE iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only,Tablets,Apple Ipads,29990.0
179,https://rukminim1.flixcart.com/image/300/300/ktop5e80/tablet/6/o/s/mk2p3hn-a-apple-original-imag6yy8deumbvxz.jpeg?q=90,price_context,premium APPLE iPad 9th Gen ROM inch under ₹29990,Tablets,Apple Ipads,29990.0
179,https://rukminim1.flixcart.com/image/300/300/ktop5e80/tablet/6/o/s/mk2p3hn-a-apple-original-imag6yy8deumbvxz.jpeg?q=90,highlights_fusion,APPLE iPad 9th Gen ROM 64 GB ROM 25.91 cm (10.2 inch) Display 8 MP Primary Camera 12 MP Front iOS 15 Lithium Polymer Processor: A13 Bionic Chip with 64-bit Architecture,Tablets,Apple Ipads,29990.0
179,https://rukminim1.flixcart.com/image/300/300/ktop5e80/tablet/6/o/s/mk2p3hn-a-apple-original-imag6yy8deumbvxz.jpeg?q=90,category_prefix,Tablets > Apple Ipads: APPLE iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only,Tablets,Apple Ipads,29990.0
179,https://rukminim1.flixcart.com/image/300/300/ktop5e80/tablet/6/o/s/mk2p3hn-a-apple-original-imag6yy8deumbvxz.jpeg?q=90,keyword_drop,iPad (9th Gen) 64 ROM 10.2 inch Wi-Fi Only,Tablets,Apple Ipads,29990.0
180,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/1/a/g/-original-imagh3w9nhnjjcgy.jpeg?q=70,description_snippet,Billion HiStorage Laptop Backpack,Computer Accessories,Laptop Bags,339.0
180,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/1/a/g/-original-imagh3w9nhnjjcgy.jpeg?q=70,price_context,affordable Billion HiStorage Laptop Backpack under ₹339,Computer Accessories,Laptop Bags,339.0
180,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/1/a/g/-original-imagh3w9nhnjjcgy.jpeg?q=70,category_prefix,Computer Accessories > Laptop Bags: Billion HiStorage Laptop Backpack,Computer Accessories,Laptop Bags,339.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,description_snippet,"Discover a new level of immersive, cinematic audio experience at home with the boAt Aavante Bar 1400. The 120W RMS boAt Signature Sound powered soundbar",Speakers,Soundbars,6499.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,price_context,premium boAt Aavante Bar 1400 Remote Control under ₹6499,Speakers,Soundbars,6499.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,highlights_fusion,boAt Aavante Bar 1400 Remote 120 W Bluetooth Version: 5 Wireless range: 10 m Wireless music streaming via Bluetooth Power Source: AC Adapter Multiple Connectivity Modes: USB Bluetooth AUX Optical HDMI(ARC) and Coaxial One Remote Control,Speakers,Soundbars,6499.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,category_prefix,Speakers > Soundbars: boAt Aavante Bar 1400 with Remote Control 120 W Bluetooth Soundbar,Speakers,Soundbars,6499.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,keyword_drop,Aavante Bar 1400 Remote 120 Bluetooth Soundbar,Speakers,Soundbars,6499.0
181,https://rukminim1.flixcart.com/image/612/612/kxgfzbk0/speaker/c/n/g/-original-imag9wr735tvk7mu.jpeg?q=70,title_clean,boAt Aavante Bar 1400 with Remote Control 120 W Bluetooth Soundbar,Speakers,Soundbars,6499.0
182,https://rukminim1.flixcart.com/image/612/612/ju79hu80/backpack/z/c/k/daredevil-12147-laptop-backpack-wildcraft-original-imaffdnvxqztnq8h.jpeg?q=70,description_snippet,Wildcraft Large 43 L Laptop Backpack Daredevil,Computer Accessories,Laptop Bags,1339.0
182,https://rukminim1.flixcart.com/image/612/612/ju79hu80/backpack/z/c/k/daredevil-12147-laptop-backpack-wildcraft-original-imaffdnvxqztnq8h.jpeg?q=70,price_context,mid-range Wildcraft Large Laptop Backpack Daredevil under ₹1339,Computer Accessories,Laptop Bags,1339.0
182,https://rukminim1.flixcart.com/image/612/612/ju79hu80/backpack/z/c/k/daredevil-12147-laptop-backpack-wildcraft-original-imaffdnvxqztnq8h.jpeg?q=70,category_prefix,Computer Accessories > Laptop Bags: Wildcraft Large 43 L Laptop Backpack Daredevil,Computer Accessories,Laptop Bags,1339.0
182,https://rukminim1.flixcart.com/image/612/612/ju79hu80/backpack/z/c/k/daredevil-12147-laptop-backpack-wildcraft-original-imaffdnvxqztnq8h.jpeg?q=70,keyword_drop,Wildcraft 43 L Laptop Backpack,Computer Accessories,Laptop Bags,1339.0
183,https://rukminim1.flixcart.com/image/612/612/jwtkk280/lens/t/m/s/nikon-nikkor-z-50mm-f-1-8-s-original-imafhf62pdezsbqy.jpeg?q=70,description_snippet,NIKON Nikkor Z 50mm f/1.8 S Lens,Camera Accessories,Lens,47999.0
183,https://rukminim1.flixcart.com/image/612/612/jwtkk280/lens/t/m/s/nikon-nikkor-z-50mm-f-1-8-s-original-imafhf62pdezsbqy.jpeg?q=70,price_context,premium NIKON Nikkor 50mm Lens under ₹47999,Camera Accessories,Lens,47999.0
183,https://rukminim1.flixcart.com/image/612/612/jwtkk280/lens/t/m/s/nikon-nikkor-z-50mm-f-1-8-s-original-imafhf62pdezsbqy.jpeg?q=70,highlights_fusion,NIKON Nikkor 50mm Lens Nikon Z Mount Designed For: Z50 Z6 Z5 Z6 Mark II Z7 Mark II 10 - 50 mm Lens Type: Standard Zoom Lens,Camera Accessories,Lens,47999.0
183,https://rukminim1.flixcart.com/image/612/612/jwtkk280/lens/t/m/s/nikon-nikkor-z-50mm-f-1-8-s-original-imafhf62pdezsbqy.jpeg?q=70,category_prefix,Camera Accessories > Lens: NIKON Nikkor Z 50mm f/1.8 S Lens,Camera Accessories,Lens,47999.0
183,https://rukminim1.flixcart.com/image/612/612/jwtkk280/lens/t/m/s/nikon-nikkor-z-50mm-f-1-8-s-original-imafhf62pdezsbqy.jpeg?q=70,keyword_drop,Nikkor 50mm f/1.8 Lens,Camera Accessories,Lens,47999.0
184,https://rukminim1.flixcart.com/image/612/612/knt7zbk0/tripod/tripod/f/6/9/13-inch-flexible-gorillapod-tripod-with-mobile-attachment-for-original-imag2ezmvpfwzfyw.jpeg?q=70,description_snippet,"Tygot 13 inch Flexible Gorillapod Tripod with Mobile Attachment for DSLR, Action Cameras & Smartphones Tripod",Camera Accessories,Tripods,299.0
184,https://rukminim1.flixcart.com/image/612/612/knt7zbk0/tripod/tripod/f/6/9/13-inch-flexible-gorillapod-tripod-with-mobile-attachment-for-original-imag2ezmvpfwzfyw.jpeg?q=70,price_context,affordable Tygot inch Flexible Gorillapod Tripod Mobile under ₹299,Camera Accessories,Tripods,299.0
184,https://rukminim1.flixcart.com/image/612/612/knt7zbk0/tripod/tripod/f/6/9/13-inch-flexible-gorillapod-tripod-with-mobile-attachment-for-original-imag2ezmvpfwzfyw.jpeg?q=70,highlights_fusion,Tygot inch Flexible Gorillapod Tripod DSLR/SLR Camera Mobile 3000 g Height Range: 330 mm - 330.2 mm Material: High quality ABS,Camera Accessories,Tripods,299.0
184,https://rukminim1.flixcart.com/image/612/612/knt7zbk0/tripod/tripod/f/6/9/13-inch-flexible-gorillapod-tripod-with-mobile-attachment-for-original-imag2ezmvpfwzfyw.jpeg?q=70,category_prefix,"Camera Accessories > Tripods: Tygot 13 inch Flexible Gorillapod Tripod with Mobile Attachment for DSLR, Action Cameras & Smartphones Tripod",Camera Accessories,Tripods,299.0
184,https://rukminim1.flixcart.com/image/612/612/knt7zbk0/tripod/tripod/f/6/9/13-inch-flexible-gorillapod-tripod-with-mobile-attachment-for-original-imag2ezmvpfwzfyw.jpeg?q=70,keyword_drop,"inch Flexible Tripod Mobile DSLR, Cameras & Tripod",Camera Accessories,Tripods,299.0
185,https://rukminim1.flixcart.com/image/612/612/xif0q/pendrive/f/d/o/-original-imaghb4gcggukgzt.jpeg?q=70,description_snippet,SanDisk Cruzer Glide 3.0 128 GB Pen Drive,Computer Accessories,Pendrives,959.0
185,https://rukminim1.flixcart.com/image/612/612/xif0q/pendrive/f/d/o/-original-imaghb4gcggukgzt.jpeg?q=70,price_context,mid-range SanDisk Cruzer Glide 128 Pen Drive under ₹959,Computer Accessories,Pendrives,959.0
185,https://rukminim1.flixcart.com/image/612/612/xif0q/pendrive/f/d/o/-original-imaghb4gcggukgzt.jpeg?q=70,highlights_fusion,SanDisk Cruzer Glide 128 Pen USB 3.0 128 GB Plastic For Desktop Computer Laptop Black Red,Computer Accessories,Pendrives,959.0
185,https://rukminim1.flixcart.com/image/612/612/xif0q/pendrive/f/d/o/-original-imaghb4gcggukgzt.jpeg?q=70,category_prefix,Computer Accessories > Pendrives: SanDisk Cruzer Glide 3.0 128 GB Pen Drive,Computer Accessories,Pendrives,959.0
185,https://rukminim1.flixcart.com/image/612/612/xif0q/pendrive/f/d/o/-original-imaghb4gcggukgzt.jpeg?q=70,keyword_drop,SanDisk Glide 3.0,Computer Accessories,Pendrives,959.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,description_snippet,"Bid goodbye to Wi-Fi dead zones, weak connections and bandwidth bottlenecks with this 4-antenna Wi-Fi router from the house of Mi. You can connect all",Network Components,Routers,999.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,price_context,mid-range R4CM 300 Mbps Router under ₹999,Network Components,Routers,999.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,highlights_fusion,R4CM 300 Mbps Router Wired With Modem 300 Mbps Speed Frequency: 2.4 GHz External Antenna,Network Components,Routers,999.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,category_prefix,Network Components > Routers: Mi R4CM 300 Mbps Router,Network Components,Routers,999.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,keyword_drop,Mi R4CM Mbps,Network Components,Routers,999.0
186,https://rukminim1.flixcart.com/image/612/612/k5pn6vk0/router/h/c/y/mi-r4cm-original-imafzc5cmhu4fcyh.jpeg?q=70,title_clean,Mi R4CM 300 Mbps Router,Network Components,Routers,999.0
187,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/9/v/i/-original-imagh3w84zhgtrt5.jpeg?q=70,description_snippet,PLEXY Large 60 L Laptop Backpack UNISEX Water Proof Mountain RucksackHiking/Trekking/Camping Bag/Backpack - 60 L,Computer Accessories,Laptop Bags,584.0
187,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/9/v/i/-original-imagh3w84zhgtrt5.jpeg?q=70,price_context,mid-range PLEXY Large Laptop Backpack UNISEX Water under ₹584,Computer Accessories,Laptop Bags,584.0
187,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/9/v/i/-original-imagh3w84zhgtrt5.jpeg?q=70,category_prefix,Computer Accessories > Laptop Bags: PLEXY Large 60 L Laptop Backpack UNISEX Water Proof Mountain RucksackHiking/Trekking/Camping Bag/Backpack - 60 L,Computer Accessories,Laptop Bags,584.0
187,https://rukminim1.flixcart.com/image/612/612/xif0q/backpack/9/v/i/-original-imagh3w84zhgtrt5.jpeg?q=70,keyword_drop,PLEXY Large Laptop Backpack Water Proof RucksackHiking/Trekking/Camping Bag/Backpack - 60,Computer Accessories,Laptop Bags,584.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,description_snippet,"This tripod supports digital camera, card camera and smart phone.Whether you are a Novice or Professional photographer, you will need a steady and robust tripod",Camera Accessories,Tripods,365.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,price_context,affordable KBOOM Camera Tripod 3110 Stand Mobile under ₹365,Camera Accessories,Tripods,365.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,highlights_fusion,KBOOM Camera Tripod 3110 Stand DSLR/SLR Camera Video Camera 1500 g Height Range: 300 mm - 1100 mm Number of Leg Sections: 4 Material: Aluminium,Camera Accessories,Tripods,365.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,category_prefix,Camera Accessories > Tripods: KBOOM Camera Tripod 3110 Stand Mobile Phone Video Camera Tripod Mini Portable Adjustable Lightweight Aluminum Tripod with Mobile Phone holder Tripod,Camera Accessories,Tripods,365.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,keyword_drop,3110 Stand Mobile Phone Video Mini Portable Adjustable Aluminum Tripod Mobile holder Tripod,Camera Accessories,Tripods,365.0
188,https://rukminim1.flixcart.com/image/612/612/k62i5jk0/tripod/tripod/m/e/z/kboom-camera-tripod-3110-stand-mobile-phone-video-camera-tripod-original-imafas4exvhkhucn.jpeg?q=70,title_clean,KBOOM Camera Tripod 3110 Stand Mobile Phone Video Camera Tripod Mini Portable Adjustable Lightweight Aluminum Tripod with Mobile Phone holder Tripod,Camera Accessories,Tripods,365.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,description_snippet,Bring home this Canon G3012 Multi-function Wireless Color Printer that features High Page Yield Ink Bottles and an Integrated Ink Tank System and enjoy printing,Computer Peripherals,Printers and Ink Cartridges,14799.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,price_context,premium Canon G3012 Multi function WiFi Color under ₹14799,Computer Peripherals,Printers and Ink Cartridges,14799.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,highlights_fusion,Canon G3012 Multi function WiFi Color WiFi 0.09 Rs. 0.21 Rs. Print Speed Mono A4: 8.8 ipm 5 ipm,Computer Peripherals,Printers and Ink Cartridges,14799.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,category_prefix,Computer Peripherals > Printers and Ink Cartridges: Canon G3012 Multi-function WiFi Color Inkjet Printer (Color Page Cost: 0.21 Rs. Black Page Cost: 0.09 Rs. Borderless Printing),Computer Peripherals,Printers and Ink Cartridges,14799.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,keyword_drop,G3012 Multi-function Printer (Color Page Cost: 0.21 Black Page Cost: 0.09 Rs. Printing),Computer Peripherals,Printers and Ink Cartridges,14799.0
189,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/printer/t/x/e/-original-imagdy5ta7t7wggp.jpeg?q=70,title_clean,Canon G3012 Multi-function WiFi Color Inkjet Printer (Color Page Cost: 0.21 Rs. Black Page Cost: 0.09 Rs. Borderless Printing),Computer Peripherals,Printers and Ink Cartridges,14799.0
190,https://rukminim1.flixcart.com/image/612/612/kbtp0280/pendrive/pendrive/p/m/s/hp-v220w-original-imaft3ghbe2kx52a.jpeg?q=70,description_snippet,HP v220w 32 GB Pen Drive,Computer Accessories,Pendrives,359.0
190,https://rukminim1.flixcart.com/image/612/612/kbtp0280/pendrive/pendrive/p/m/s/hp-v220w-original-imaft3ghbe2kx52a.jpeg?q=70,price_context,affordable v220w Pen Drive under ₹359,Computer Accessories,Pendrives,359.0
190,https://rukminim1.flixcart.com/image/612/612/kbtp0280/pendrive/pendrive/p/m/s/hp-v220w-original-imaft3ghbe2kx52a.jpeg?q=70,highlights_fusion,v220w Pen Drive USB 2.0 32 GB Metal For Laptop Mobile Netbook Desktop Computer White,Computer Accessories,Pendrives,359.0
190,https://rukminim1.flixcart.com/image/612/612/kbtp0280/pendrive/pendrive/p/m/s/hp-v220w-original-imaft3ghbe2kx52a.jpeg?q=70,category_prefix,Computer Accessories > Pendrives: HP v220w 32 GB Pen Drive,Computer Accessories,Pendrives,359.0
190,https://rukminim1.flixcart.com/image/612/612/kbtp0280/pendrive/pendrive/p/m/s/hp-v220w-original-imaft3ghbe2kx52a.jpeg?q=70,keyword_drop,HP v220w 32 GB Drive,Computer Accessories,Pendrives,359.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,description_snippet,"Runixx Portable Bluetooth Speaker is the perfect companion for your outdoor adventures. Featuring a compact design, this speaker is portable and lightweight, making it easy",Speakers,Bluetooth Speakers,999.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,price_context,mid-range Runixx 0036 Music 1500 Mah Bass under ₹999,Speakers,Bluetooth Speakers,999.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,highlights_fusion,Runixx 0036 Music 1500 Mah 15 W Power Source: BATTERY Battery life: 5 hr 1.5 hr Bluetooth Version: 5.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,Speakers,Bluetooth Speakers,999.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,category_prefix,Speakers > Bluetooth Speakers: Runixx RX-0036 Dj Music 1500 Mah Bass Boost Support Phone Call Dual Horn Speaker 15 W Bluetooth Party Speaker,Speakers,Bluetooth Speakers,999.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,keyword_drop,Runixx RX-0036 Dj Music 1500 Mah Bass Boost Phone Dual Speaker 15 W Bluetooth Party Speaker,Speakers,Bluetooth Speakers,999.0
191,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/party-speaker/g/a/j/rx-0036-dj-music-1500-mah-battery-bass-boost-support-phone-call-original-imaghkvd2vhvdcup.jpeg?q=70,title_clean,Runixx RX-0036 Dj Music 1500 Mah Bass Boost Support Phone Call Dual Horn Speaker 15 W Bluetooth Party Speaker,Speakers,Bluetooth Speakers,999.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,description_snippet,"Capture vivid, professional-style photographs with help from this Marklif Lightweight Tripod. The adjustable-height tripod makes it easy to achieve reliable stability and score just the",Camera Accessories,Tripods,299.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,price_context,affordable Marklif Gorilla Tripod Mini Tripod inch under ₹299,Camera Accessories,Tripods,299.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,highlights_fusion,Marklif Gorilla Tripod Mini Tripod Mobile DSLR/SLR Camera Video Camera 2000 g Height Range: 330 mm - 330 mm Material: Plastic,Camera Accessories,Tripods,299.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,category_prefix,"Camera Accessories > Tripods: Marklif Gorilla Tripod/Mini Tripod 13 inch for Mobile Phone with Holder for Mobile, Flexible Gorilla Stand for DSLR & Action Cameras Tripod Kit",Camera Accessories,Tripods,299.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,keyword_drop,"Marklif Tripod 13 Mobile Phone Mobile, Flexible Gorilla DSLR Action Tripod Kit",Camera Accessories,Tripods,299.0
192,https://rukminim1.flixcart.com/image/612/612/ktizdzk0/tripod/tripod-kit/9/r/p/gorilla-tripod-mini-tripod-13-inch-for-mobile-phone-with-holder-original-imag6ugjxnvzmd4e.jpeg?q=70,title_clean,"Marklif Gorilla Tripod/Mini Tripod 13 inch for Mobile Phone with Holder for Mobile, Flexible Gorilla Stand for DSLR & Action Cameras Tripod Kit",Camera Accessories,Tripods,299.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,description_snippet,"The Reason Bingo 502 Bluetooth soundbar lets you experience 5.1 channels surround sound like never before. With the advanced Reason technology, easy Bluetooth connectivity for",Speakers,Soundbars,1099.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,price_context,mid-range reason Bingo 502 TWS 10W Hrs under ₹1099,Speakers,Soundbars,1099.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,highlights_fusion,reason Bingo 502 TWS 10W 10 W Power Source: 5V DC USB Battery life: 10 hr 2 hr Bluetooth Version: 5.1 Wireless range: 10 m Wireless music streaming via Bluetooth Memory Card Slot,Speakers,Soundbars,1099.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,category_prefix,"Speakers > Soundbars: reason Bingo 502 With TWS 10W With 10 Hrs Battery Backup,TF CARD,FM REDIO 10 W Bluetooth Soundbar",Speakers,Soundbars,1099.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,keyword_drop,"reason Bingo 502 10 Battery Backup,TF 10 W Bluetooth Soundbar",Speakers,Soundbars,1099.0
193,https://rukminim1.flixcart.com/image/612/612/xif0q/speaker/soundbar/e/2/z/bingo-502-with-tws-10w-reason-original-imaghkq4wbbeqjkh.jpeg?q=70,title_clean,"reason Bingo 502 With TWS 10W With 10 Hrs Battery Backup,TF CARD,FM REDIO 10 W Bluetooth Soundbar",Speakers,Soundbars,1099.0
194,https://rukminim1.flixcart.com/image/612/612/xif0q/laptop-skin-decal/x/t/x/pack-of-50-random-anime-aesthetic-vinyl-stickers-for-journal-original-imaghkhqt9vfz2bn.jpeg?q=70,description_snippet,"CodersParadise Pack of 50 Random Anime Aesthetic Vinyl Stickers for Journal, Bike Helmet, Diary Vinyl Laptop Decal 15.6",Computer Accessories,Laptop Skins and Decals,279.0
