category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links
Electronics,Health Care Appliances,Weighing Scale,"Kelo Luggage Weight Scale- 50Kg Portable Hanging Luggage Weighing Machine Digital for Weighing Household Items i.e. Waste Newspaper, Disposal ,Gas Cylinder,Weight Scale /126/UKac Weighing Scale  (Multicolor)",4.1,₹312,₹999,MotherPrides,4.6,"Digital Hanging Pocket Travel Luggage Weighing Scale This Ultra Portable digital weighing scale, it is extremely accurate. Use for Home, Kitchen, Wastage (Newspaper) disposal, offices, warehouses, laboratories and industries. Large Blue Back-lit LCD Display makes for easy viewing. Handy portable and durable. Metal hook for ease in picking up & weighing. Tare function, auto zero resetting, manual switch off/auto switch off without operation.","Personal - Digital with Digital Display Measures in: Kg, Lb, Oz Material: Plastic, Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/v/y/s/portable-weight-machine-for-luggage-50-50kg-portable-hanging-original-imag9rdvm4v3eytn.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale  (Sporty Red),4.1,₹649,"₹1,199",HealthgenieIndia ,4.8,"Big LCD Display– Healthgenie Digital Weighing Machine comes with big LCD display which helps results easy to read. 

Back light - Healthgenie Electronic bathroom scale comes with back light display feature, which allows checking results even in complete dark.

Designer Look - Its fiery wooden look makes it stand alone & perfectly satisfies your buying. Its design will also complement well with your floor. 

Good Time to Weight : Body weight tends to fluctuate throughout the day as per food and liquid intake. The best time to weigh yourself for accurate results is early morning on empty stomach.


Automatic Functionality - Auto Power Off, Auto Zero, Low battery & Over load indication, are few of its automatic features that ease its usage. 

Easy To Use - This electronics digital weighing scale is equipped with 4 gauge sensors, & automatic step on technology, which gives precise & accurate results as soon as you step on it.

Safety Features - Healthgenie weight machine for body wight comes with thick tempered glass, round corners & anti skid platform to avoid any injury / accident while its usage.

Weight variations : It is suggested to always ignore the first reading of weight machine for calibration every time the scale is moved. Shift the scale as less as possible to avoid malfunctions. 

How To Calibrate Your Healthgenie Digital Weight Machine - To calibrate, place the weighing scale on hard, flat surface & initialize by pressing one foot on the platform until random numbers displays , remove foot as it returns to zero (0.0), now start to measure your weight. It is suggested to always ignore the first reading for calibration for best accuracy. 

How to Activate 36 Months Warranty: 
Just Give a miss call on 9319372978 or,
Send us invoice Copy on 88000 10926 or, 
Scan QR Code Present on Product Box or ,
Just login to www.healthgenie.in/warranty within 15 days of purchase or,
Call our customer care on 011 48323232 for Warranty, Installation Support or Any Other Queries (Working hours: Monday to Saturday from 10am to 6pm).","Personal - Digital with Digital Display Measures in: KG, LB Maximum Weighing Capacity: 180 kg",https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/m/w/d/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagkgstuht2wzdm.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Dr. Trust (USA) Model 514 Elegance Personal Digital Electronic Body Weight Machine For Human Body 180Kg Capacity Weighing Scale  (Grey),4.3,₹749,"₹2,000",SuperComNet,4.6,,"Personal with Digital Display Measures in: Kg, lb",https://rukminim1.flixcart.com/image/612/612/l47cu4w0/weighing-scale/n/t/g/usa-model-514-elegance-personal-digital-electronic-body-weight-original-imagf5hfkugxrguc.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Luxafare Electronic Digital LCD Personal Weighing scale For Body Fitness Scale Weighing Machine for Human Body Weight machine Bathroom Scale Weighing Scale  (Multicolor),3.8,₹477,₹999,SahajEmpire,3.9,,Bathroom with Digital Display Measures in: KG,https://rukminim1.flixcart.com/image/612/612/kxp0mfk0/weighing-scale/e/5/e/electronic-digital-lcd-personal-weighing-scale-for-body-fitness-original-imaga3c8smd3bsxv.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Pristyn care Weight Machine Pro Max | Premium Design Heavy Duty Electronic Thick Tempered Glass LCD Display Digital Personal Bathroom Health Body Weight Bathroom Weighing Scale | weight bathroom scale digital | Weight Scale For Human Body by beatXP Weighing Scale  (Black),4.1,₹599,"₹2,499",beatXP,4.7,"[ACCURATE MEASUREMENTS]: beatXP Weighing Scale have high precision strain gauge sensors with a capacity of 180 kg and denominations up to 0.1 kg Additionally, weighing scale comes with 2 free AAA batteries Always ignore first reading after initialisation. This device is already calibrated for optimum accurate use. Put, the machine on by pressing one foot on the top and apply pressure. The LED Screen will light up indicating its ON status. [ANTI SKID PADDING]: beatXP have 4 anti-skid padding keep the weighing platform stable while taking measurements. Place the scale on a flat surface (not carpet) to get the accurate weight for your body. [TOUGHENED GLASS]: This weighing machine is Built with a toughened glass platform (more durable & stronger than temper or disposition) & with precise and perfect cutting, which makes you feel that you are using a fine quality product and ensures safety and give you a comfortable weight tracking measurement. [COMPREHENSIVE FEATURES]: Weighing Scale comes with an easy to read LCD Display, Battery Power Indication and an Auto ON/OFF feature. Also it has a step on technology which describes that when anybody steps on the weighing scale, it displays the accurate weight on the screen. [EASY TO USE]: beatXP Sturdy Tempered Glass platform is comfortable and strong enough to use or LED Display is Clean and easy to read.","Personal - Digital with Digital Display Measures in: Kilograms, Pounds",https://rukminim1.flixcart.com/image/612/612/ku1k4280/weighing-scale/y/w/d/weight-machine-pro-max-premium-design-heavy-duty-electronic-original-imag7958bhykbugz.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"texla 0.01 Gram to 200 Gram Weighing Display Units in G ,OZ ,TL ,CT Jwellery Pocket Weighing Scale (Silver) Weighing Scale  (Silver)",4.0,₹323,"₹1,015",Beauty full plus,4.0,"Texla 200 gram jwelley pocket weighing scale is widely used for weighing gold items , it gives you perfect weight and precision .It operated on 2 AAA battery And easy to use . It can be used in home , shop or many places where you want weight gold silver or small type items.","Jewellery with Digital Display Measures in: Gram, OZ, TL, CT Material: Plastic Maximum Weighing Capacity: 200 g Tare Function",https://rukminim1.flixcart.com/image/612/612/k6gsk280/weighing-scale/k/z/h/0-01-gram-to-200-gram-weighing-display-units-in-g-oz-tl-ct-original-imafzwuvzhjvpwhg.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"Kelo Suitcase Weighing Scale- 50kg Portable Hanging Luggage Weight Machine Weighing Scale,50 Kg Weighing Scale with big size electric kata with metal hook, Portable Digital Luggage Scale,Portable Digital Luggage Scale with Metal Hook,hanging scale 50kg Weighing Scale - with Batteries Lu/25/KK Luggage Weighing Scale  (Black)",4.1,₹312,₹999,Gadgets Basket,4.6,"This Ultra Portable digital weighing scale, it is extremely accurate. Use for Home, Kitchen, Wastage (Newspaper) disposal, Vendors etc. Not for Commercial usage. Weigh Max Upto 50 KG, 88 LBS, 1,210 OZ. Large Blue Back-lit LCD Display makes for easy viewing. Automatic lock ( Tare ) in of reading when weight is stabilized. Handy portable and durable. Metal hook & Nylon Hand-grip for ease in picking up & weighing.","Personal - Digital with Digital Display Measures in: kg, gm, oz Material: Plastic, Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/kwi5evk0/weighing-scale/b/2/7/suitcase-weighing-scale-50kg-portable-hanging-luggage-weight-original-imag95pmecyghayc.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Hicks Weighing Scale Weighing Scale  (Grey),3.6,"₹1,275","₹2,250",HICKSTHERMOMETER,3.6,,Personal - Digital with Digital Display Measures in: kg,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Dr. Trust (USA) Supernova Digital Personal Electronic Weighing Machine For Human Body Weighing Scale  (Black),4.3,"₹1,049","₹3,000",Nureca Limited ,4.8,"Bring home this aesthetically appealing Dr. Trust weighing scale that has a weight capacity of up to 180 kg. The weighing units can be chosen with the help of the push-button that is available. Enjoy instant weighing results with this weighing scale’s Step-on technology. The blue perimeter lights are activated once you step on the scale, indicating that the weighing scale is active.",Personal with Digital Display Measures in: KG Material: Glass Maximum Weighing Capacity: 180 kg,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,beatXP Actifit Flare Weight Machine with 6mm Thick Tempered Glass for Human Body Weighing Scale  (Black),4.6,₹849,"₹2,499",beatXP,4.7,"[HIGH ACCURACY MEASUREMENT] : The bathroom weight scale has two different measurement units; kg and lbs. Its high-precision sensors provide measurements in the range of 2.5 to 180 kg with an accuracy of 0.5 kg.

[AUTO-CALIBRATION] : The weight machine for the human body is equipped with Step ON technology to automatically activate as soon as you step on it. Place the scale on a hard, flat surface for the best accuracy. Please ignore the first reading.

[BACKLIT LCD PANEL] : The electronic weighing machine shows clear and prominent readings on a large LCD display for an easy readout. Low battery and overload indicators to alert users. Operates on 2 AAA batteries.

[THOUGHTFULLY DESIGNED] : The all-new beatXP weighing scale has smooth corners and curved edges for increased safety. The digital bathroom weighing scale has a 6 mm thick tempered glass that is strong bearing and antiskid. It is easy to clean and requires low maintenance. Use our body weight machine for home, gym, and clinic.",Personal - Digital with Digital Display Measures in: Kgs Material: Glass Maximum Weighing Capacity: 180 g,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,REXBURG Digital Weighing Scale Weighing Scale  (White),3.7,₹495,"₹1,699",OnlineVillage,4.0,"A healthy diet is an essential part of everyday life. This is a professional scale designed for the kitchen, mailroom, or even your workshop. It has a large round washable tray for routine cleaning. It ensures accurate weighing even in high humidity areas as its splash-proof design. It is made of fine quality material which is durable enough for your daily using. It has a beautiful appearance and special surface treatment. A high-quality Load cell is being used to show accurate weight.","Personal - Digital with Digital Display Measures in: g,kg,lb Material: Plastic Maximum Weighing Capacity: 10 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 210mm, Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale  (Black)",3.9,"₹1,519","₹3,499",MSENTERPRISE0403,4.1,"OVERVIEW A VERY HIGH QUALITY MADE IN INDIA WEIGHING SCALE FOR MULTIPURPOSE USE: KITCHEN, HOME', SHOP, JEWELLERY, RESTAURANT, FACTORIES, LAB ETC. IT CAN WEIGH UPTO 30 KG WITH HIGH PRECISION . THE WEIGHT MACHINE COMES WITH RECHARGEABLE BATTERRIES AND AN ADAPTOR WITH HIGH QUALITY. MACHINE CAN BE USED IN DAY/ NIGHT WITH ITS GREEN LED BACKGROUND LIGHT WHICH ENABLES IT TO WORK IN ANY TIME. IT HAS DOUBLE DISPLAY ON BOTH SIDES AND COMES WITH PLENTY OF FEATUERS: TARE FUNCTION,AUTO SHUT OFF, RECHAREABLE BATTERIES. THIS MADE IN INDIA PRODUCT HAS QUALITY OF LONG LASTING. CUSTOMER GET 1 YEAR WARRANTY AND CALL SUPPORT.","Counter/Table Top with Digital Display Measures in: KG, GRAM Material: Plastic Maximum Weighing Capacity: 30 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale  (Black),4.1,₹649,"₹1,199",HealthgenieIndia ,4.8,"Big LCD Display– Healthgenie Digital Weighing Machine has large LCD display which helps to read results easily. 

Back light - Weighing scale has back light display feature, which allows checking results even in complete dark.

Designer Look - Its Antique Copper look makes it stand alone & perfectly satisfies your buying. Its design will also complement well with your floor. 

Good Time to Weight : Body weight tends to fluctuate throughout the day as per food and liquid intake. The best time to weigh yourself for accurate results is early morning on empty stomach.


Automatic Functionality - Auto Power Off, Auto Zero, Low battery & Over load indication, are few of its automatic features that ease its usage. 

Easy To Use - Digital weight machine is equipped with 4 gauge sensors, & automatic step on technology, which gives precise & accurate results as soon as you step on it.

Safety Features - Healthgenie weight machine for body wight comes with thick tempered glass, round corners & anti skid platform to avoid any injury / accident while its usage.

Weight variations : It is suggested to always ignore the first reading of weight machine for calibration every time the scale is moved. Shift the scale as less as possible to avoid malfunctions. 

How To Calibrate Your Healthgenie Digital Weight Machine - To calibrate, place the weighing scale on hard, flat surface & initialize by pressing one foot on the platform until random numbers displays , remove foot as it returns to zero (0.0), now start to measure your weight. It is suggested to always ignore the first reading for calibration for best accuracy. 

How to Activate 36 Months Warranty: 
Just Give a miss call on 99319372978
or,
Send us invoice Copy on 88000 10926 or, 
Scan QR Code Present on Product Box or ,
Just login to www.healthgenie.in/warranty within 15 days of purchase or,
Call our customer care on 011 48323232 for Warranty, Installation Support or Any Other Queries (Working hours: Monday to Saturday from 10am to 6pm)","Personal - Digital with Digital Display Measures in: KG, LB Material: Glass Maximum Weighing Capacity: 180 kg",https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,adorrobella 50 Kg Weighing Scale with big size electric kata with metal hook Weighing Scale  (Black),4.2,₹399,"₹1,999",UNIQIDEAS,3.8,"THE Healthy diet is an essential part of everyday life, do you want to join the ranks of healthy eating. Or are you worry about how to choose a digital kitchen scale. Please pay attention to this digital kitchen scales, it will be your best choice. This is a professional scale designed for kitchen, mail room or even your workshop. It has a large round stainless steel washable tray for routine cleaning. It ensures accurate weighing even in high humidity areas as its splash-proof design. The digital kitchen scale is battery operated, easy to use. Do not hesitate, hurry up and get one for your home. Features Guaranteed for craftsmanship and quality Wide LCD screen display Main body use ABS engineering plastic as main material High precision stain gauge sensors system ensures more accurate weighing results Electronic kitchen scale is committed to developing quality user - friendly fashion household appliances Tare function Automatic switch off Low","Personal - Digital with Digital Display Measures in: GMS, KG",https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"Siya Shine Hanging Scale, LCD Screen 50kg Portable Electronic Digital weight scale KK34 Weighing Scale  (Black)",4.8,₹312,₹699,EMMRETAILERS,4.1,"This portable fishing hook comes with an LCD Electronic Balance digital scale. Being small and light, it makes for a convenient device to carry and use as per your needs. Due to the nature and size, it is extremely easy to store in your pocket or tackle box. The weighing unit switch, data lock, overload indication and auto power off after 120 seconds without any operation are some of the key features of this wonder product. Digital Fishing Hook The device comes with a capacity of 50kg with 5g or 10g accuracy and the LCD screen displays weight in g/kg/lb/oz. The blue LCD back light is sufficiently lit for an easy read value at day and night.","Personal - Digital with Digital Display Measures in: KG, GM, LB, OZ Material: Plastic, Stainless Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"nolunt 30Kg Digital Multi-Purpose Kitchen Balance, Parcel Weight Measuring Machine Weighing Scale  (White)",4.2,"₹1,499","₹2,999",hamry,4.2,"Very Easy Troubleshooting and Calibration by Brand's Customer Support helpline with technical support for first time digital scale users. This Weighing Machine 30Kg x 1gm is the one-stop solution to all your weighing troubles! Be it a few kilos of vegetables or some precious metal, all these products can easily be weighed in an efficient manner using this machine
Very long battery backup upto 12 hours in one set of AA cells. It has an adapter also for using it with mains supply. Weighing platform measures 18 x 22 Centimetres
Multipurpose scale. Used for weighing all general items like grocery, dry fruits, industrial products etc. Can also be used for weighing costly medicines and chemicals also.
Accuracy of 1 gram.
Long life durable and accurate scale with 1 months carry in Replacement Warranty","Counter/Table Top with Digital Display Measures in: kg, g Material: Plastic Maximum Weighing Capacity: 30 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Glancing Weight Checking Machine For Luggage- Smiley Mini Digital Plastic and Metal Hanging Weighing Scale with LCD Display and Green Background Light 50 kg /30/KGac Weighing Scale  (Multicolor),4.5,₹312,₹999,Gadgets Basket,4.6,"This Ultra Portable digital weighing scale, it is extremely accurate.. Use for Home, Kitchen, Baby Food, Wastage (Newspaper) disposal, Vendors .","Personal - Digital with Digital Display Measures in: Kg, Lb, Oz Material: Plastic, Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"ACTIVA 50KG WEIGHT MACHINE,REAR DISPLAY WEIGHT MACHINE FOR SHOP,MS 5G MINIMUM Weighing Scale  (Black)",4.1,"₹3,419","₹8,800",ActivaCorporation,4.1,,"Counter/Table Top with Digital Display Measures in: KILOGRAM, LITRE, PIECE Material: Cast Iron, Copper, Stainless Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,GVC Iron Analog Weighing Scale  (Dark Blue),4.2,₹930,"₹1,690",GLOBALVALUE,4.7,"GVC Fitness Weighing Scale is an analog weighing scale that is meant to measure weight in a more convenient and easier way. Carrying a fabulous 120 kg maximum capacity, this weighing scale is equipped with a reliable and will provide a long lasting performance keeping the weighing machine working for years. GVC offers you high precision equipment that is sure to suit your purpose. It provides a range of various weighing scales that rank high in functionality and quality. Design The fabulous Dark Blue colour of this electronic weighing scale will go with any of your room furnishings or decor. This compact weighing scale slips easily into any corner of your home. Slide it under your bed, or keep it under a study table, where it will stay inconspicuous until you need to take it out and use it. It makes reading easy and convenient & is available at very reasonable price at flipkart & is a must buy.",Personal with Analog Display Measures in: Kg Material: Iron Maximum Weighing Capacity: 120 kg,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/weighing-scale/e/w/o/iron-analog-443-gvc-original-imagy6rvnwjghtqj.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,nolunt 30kg x 1gm kitchen weighing scale food scale | Electronic weight machine Weighing Scale  (White),4.2,"₹1,699","₹3,999",hamry,4.2,"About this item
Material: Plastic
Color: Multicolor. 6V AC/DC adaptor include
Size: 23 cm x 15.5 cm x 4.5 cm
Capacity: 30 kg
Package contents: 1 kitchen weighing scale, any mishandling, breakage, battery discharging or overload is not covered in warranty
Country of Origin: India","Counter/Table Top with Digital Display Measures in: kg, g Material: Plastic Maximum Weighing Capacity: 30 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Dr Trust USA Model-521 Bluetooth Digital Smart Connect Fitness Body Fat Composition BMI Analyzer Electronic Weight Machine For Human Weighing Scale  (Black),4.3,"₹4,915","₹4,990",SuperComNet,4.6,"Dr Trust Smart Body Fat Scale- 521 displays your body metrics based on your height, age, BMI, and other data. It is equipped with sensors to do measurements whenever you step on it. The Bluetooth-enabled scale connects intelligently with Dr Trust 360 app to monitor and transmit your health data. It supports multiple users and allows you easily sync and store the data for multi-users with their profiles in the same app. In addition to weight, this digital weighing scale monitors metrics of body composition including body fat percentage, bone mass, muscle mass, body water percentage, etc. It syncs measurement data directly to your phone for trend analysis anytime, anywhere. The readings appear in two different units- kg and lb for users’ convenience. Moreover, this sleek smart scale is easy to set up and carry along. It is packed with all needed features a great option for large families or households. Works with 3 AAA batteries and comes with an automatic ON and OFF system to be an energy-efficient body weighing scale. It also auto-syncs data with keeping individual stats private.","Personal - Digital with Digital Display Measures in: kg, lb Maximum Weighing Capacity: 180 kg",https://rukminim1.flixcart.com/image/612/612/kwqq1zk0/weighing-scale/1/i/9/usa-model-521-bluetooth-digital-smart-connect-fitness-body-fat-original-imag9csbsdqews88.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Nilzone Digital Weighing Scale LCD Personal Human Body Weight Machine Weighing Scale  (Multicolor),3.9,₹499,₹999,NILZONE,4.0,,Personal - Digital with Digital Display Measures in: 180,https://rukminim1.flixcart.com/image/612/612/kpedle80/bmi-weighing-scale/8/z/p/kids-222-bebyhood-original-imag3mwkcsu4chqz.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"ACTIVA 50kg weighing scale GRILL,Double display weight machine for shop,MS 5gram Weighing Scale  (BLACK GRILL)",3.9,"₹3,799","₹12,900",ActivaCorporation,4.1,"? MADE IN INDIA ! IMPROVED WEIGHING MACHINE: Activa weighing machine is proudly Made in India! We have used high quality Material so ensure good performance and optimum safety.

? FEATURE: This weighing scale contain front and back display. Maximum Weighing capacity: 100 kg, Digtal overload indicartor, Weather and water proof sophisticate keybord, Its saving your time and improving efficiency, And easy to operate and program With Bright LED Display.

? AUTOMATICALY: This machine contain auto zero tracing and auto power saving program, Digital auto calibration feature also available, 100% tare facility. TARE - The precise tare(T) button of the portable scale let you deduct the weight of a container from the total weight so that you can calculate the net weight of the contents easily.

? WIDE APPLICATION: Ideal for General Grocery stores, Kitchens, Parcel weighing, Warehouses, Retail weighing and all kinds of Industries etc. Can be used anywhere for high accuracy weighing.

? SIZE: This Digital Weighing Scale is made of Mild Steel Body with 250*250mm large weighing pan, which is sturdy and durable.To ensure to get the results quickly and accurately, the precision scale is equipped with an upgraded high-sensitivity loadcell.","Counter/Table Top with Digital Display Measures in: KILOGRAM, GRAM, LITRE Material: Steel, Copper Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/weighing-scale/x/l/x/50kg-weighing-scale-grill-double-display-weight-machine-for-shop-original-imagcbc59hxghup7.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Acer Digital Weight Scale Machine for Body Weight Electronic Smart Bathroom Scale Weighing Scale  (Black),3.9,"₹3,419","₹5,999",Whole9Yards,4.2,"Weighing Scale Digital Weight Machine for Body weight |Electronic Smart Bathroom Scale |High Precision Sensor| Body Fat Analyzer Fit Tracker Digital BMI Key Composition Analyzer for Weight, BMI, Body Fat, Fat-free Body Weight, Subcutaneous Fat, Heart rate, Heart index, Visceral Fat, Body Water, Skeletal Muscle, Muscle Mass, Bone Mass, Protein, BMR, Body Age.
Acer Electronic Digital BMI Personal Bathroom Weight machine scale is perfect for men and women with its easy one touch step on technology. It is uniquely designed for Vandelay with its high quality ABS base and thick 6 mm tempered glass. It has solid rugged base that provides users with a large foot space and comfort. Further more is can take weight up to 180 Kgs. It also alerts users for low battery and overload in weight. The machine is already auto calibrated for use.",Bathroom with Digital Display Measures in: Kg Material: Plastic Maximum Weighing Capacity: 180 kg,https://rukminim1.flixcart.com/image/612/612/l0tweq80/weighing-scale/i/q/o/digital-weight-scale-machine-for-body-weight-electronic-smart-original-imagcgzzmxrfrxak.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"RP STORESS Electronic Digital 1Gram-10 Kg Weight Scale Lcd Kitchen Weight Scale Machine Measure for measuring fruits,shop,Food,Vegetable,vajan,offer,kata,weight machine Weighing Scale for grocery,kata,taraju,shop,computer kata,tarazu,jewellery,sabzi, Weighing scale (White) (adaptor included) Weighing Scale  (White)",3.8,₹389,₹999,ESS ENN WORLD,3.6,,Bathroom with Digital Display Measures in: g,https://rukminim1.flixcart.com/image/612/612/kfh5ifk0/weighing-scale/y/x/g/digital-10kg-x-1g-kitchen-scale-balance-multi-purpose-weight-original-imafvxg9qrztuzgq.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,Glancing 10g-50Kg Digital Hanging Luggage Fishing Portable Weight Scale Taraju Tarazu Kata Weighing Scale  (Black),4.1,₹312,₹599,Gadgets Basket,4.6,"Digital Hanging Pocket Travel Luggage Weighing Scale This Ultra Portable digital weighing scale, it is extremely accurate. Use for Home, Kitchen, Wastage (Newspaper) disposal, offices, warehouses, laboratories and industries. Large Blue Back-lit LCD Display makes for easy viewing. Handy portable and durable. Metal hook for ease in picking up & weighing. Tare function, auto zero resetting, manual switch off/auto switch off without operation.","Personal - Digital with Digital Display Measures in: Kg, Lb, Oz Material: Plastic, Steel Maximum Weighing Capacity: 50 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/kwxv98w0/weighing-scale/k/8/0/10g-50kg-digital-hanging-luggage-fishing-portable-weight-scale-original-imag9gfgybjseeap.jpeg?q=70
Electronics,Health Care Appliances,Weighing Scale,"vyog 10Kg Counter Weight Machine with Stainless Steel Top for Shop, Home Weighing Scale  (Blue)",4.7,₹645,"₹1,490",ScaleWala,4.2,"Overview A good weighing machine is essential in any shop. Cohel Digital Weighing Scale- 10 kg is a good quality weighing scale which you can purchase online. Important Features Digital Weighing Scale comes in White colour. It has a height of 4 cm, width of 16cm, length of 20 cm. It is made up of plastic which makes it an easy to handle and portable weighing scale. It has auto shut off, optional auto backlight, auto zero tracking and outside calibration. An optional counting feature is also there. Design and Utility This valuable weighing scale is designed to indicate in kg or g or lb oz by selecting as required. .There is a large LCD screen which helps to read the weights correctly. It can measure up to 10 kg. There is a low battery indication. Usability The usage of the weighing scale is very easy. Battery Included .","Counter/Table Top with Digital Display Measures in: KG, Gram Material: Plastic, Stainless Steel Maximum Weighing Capacity: 10 kg Tare Function",https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/u/y/u/10kg-counter-weight-machine-with-stainless-steel-top-for-shop-original-imagj88phpjwgrvb.jpeg?q=70
